11,1979,22,3
11,1991,24,7
11,1774,19,3
11,1788,19,5
11,1889,22,4
11,1825,20,6
11,1957,22,3
11,2114,26,7
11,2098,26,5
11,2294,29,7
11,1825,20,6
11,2246,27,13
11,1963,22,7
11,2185,31,4
11,1927,21,4
11,1871,24,8
11,2346,30,4
11,2099,25,7
11,1951,22,3
11,1951,22,8
11,1869,21,6
11,2124,26,5
11,2052,24,5
11,1953,22,7
11,1824,20,7
11,1825,20,4
11,1825,20,4
11,2023,25,8
11,1861,20,3
11,1765,19,3
11,1886,20,4
11,2154,28,10
11,1790,19,4
11,2070,24,10
11,1825,20,4
11,2367,33,7
11,1956,22,7
11,2109,24,4
11,1952,22,8
11,1957,23,4
11,1952,22,4
11,1774,19,4
11,1825,20,7
11,1989,23,8
11,2175,26,4
11,1825,20,7
11,1965,22,8
11,1873,20,7
11,1860,20,3
11,1840,20,6
11,1825,20,6
11,2300,28,4
11,2138,28,7
11,1824,20,4
11,1825,20,4
11,1875,20,7
11,2098,26,7
11,2098,25,7
11,1845,21,7
11,2029,23,4
11,2295,28,3
11,2012,24,4
11,2078,24,3
11,1996,23,4
11,2088,25,10
11,2248,27,12
11,2324,29,7
11,2119,26,4
11,1827,20,6
11,1851,20,4
11,2220,28,4
11,2408,30,16
11,2294,28,3
11,1939,22,3
11,2502,32,7
11,1911,22,6
11,2065,24,7
11,1825,20,3
11,2187,26,7
11,2010,24,5
11,1895,22,3
11,1858,21,6
11,2042,24,4
11,2494,32,18
11,1924,23,6
11,1950,22,8
11,1992,22,8
11,1967,22,4
11,2429,33,4
11,1956,22,7
11,1982,23,4
11,2013,23,4
11,2115,27,4
11,2144,27,7
11,2077,25,4
11,2098,26,10
11,1825,20,3
11,2002,22,7
11,1823,20,7
11,1882,21,3
11,1850,20,6
11,2115,26,5
11,1959,22,7
11,2149,29,8
11,1988,22,7
11,2424,30,7
11,1824,20,4
11,1857,22,7
11,2083,25,4
11,1989,24,4
11,2193,27,4
11,2009,25,7
11,1926,28,4
11,1963,23,8
11,2097,24,3
11,1824,20,3
11,1998,23,9
11,1827,20,4
11,1915,20,4
11,1980,22,3
11,2087,25,4
11,1981,22,3
11,2178,31,4
11,2148,27,4
11,1984,24,4
11,1971,22,8
11,1825,20,6
11,2075,24,4
11,1866,21,4
11,1826,20,4
11,1970,22,8
11,2062,24,10
11,1955,22,3
11,1962,23,4
11,2166,26,4
11,1825,20,7
11,1825,20,4
11,1874,21,7
11,2298,31,7
11,2409,30,16
11,1976,23,4
11,1843,21,7
11,2327,29,4
11,2073,24,10
11,2328,30,4
11,1825,20,6
11,2042,24,10
11,2105,25,7
11,2091,25,4
11,1954,22,8
11,1979,23,8
11,2427,32,7
11,1971,22,8
11,1971,23,4
11,1825,20,3
11,1973,24,4
11,1867,21,7
11,1973,22,3
11,2073,24,3
11,1875,21,4
11,1880,20,3
11,2300,29,4
11,2221,28,7
11,1825,20,7
11,1931,21,6
11,1827,20,3
11,1960,22,4
11,2326,30,14
11,2017,25,6
11,2078,25,7
11,2316,30,14
11,2038,24,4
11,1979,22,8
11,1825,20,4
11,1880,21,6
11,1997,24,8
11,2409,30,3
11,2132,26,10
11,1906,21,6
11,1976,22,3
11,1867,21,4
11,1825,20,6
11,2013,22,4
11,1969,22,4
11,2090,25,4
11,2193,27,4
11,1966,22,7
11,1939,22,4
11,2193,26,3
11,2074,24,7
11,2075,25,4
11,2288,28,3
11,1974,22,7
11,1985,22,4
11,1842,20,3
11,1809,20,5
11,2068,24,10
11,1985,22,7
11,1965,22,3
11,1965,22,7
11,2190,27,7
11,1964,21,4
11,2297,33,12
11,1795,20,4
11,1836,20,7
11,1825,20,6
11,2249,28,4
11,2254,30,7
11,2143,27,4
11,2211,28,5
11,1976,23,7
11,2166,28,7
11,1966,22,8
11,1854,20,6
11,2088,25,4
11,2295,28,4
11,2114,25,7
11,1825,20,7
11,1765,19,4
11,2084,24,4
11,1903,21,7
11,1962,23,4
11,1792,19,3
11,2173,26,3
11,1866,21,7
11,2099,25,4
11,1965,22,7
11,1953,22,7
11,1981,23,4
11,2004,22,8
11,1997,23,4
11,2324,29,4
11,1959,22,4
11,2131,26,4
11,1962,23,8
11,1979,22,3
11,2031,23,4
11,1825,20,6
11,2175,26,4
11,1978,22,3
11,1911,23,8
11,2007,23,7
11,1980,22,8
11,1899,20,3
11,1965,22,3
11,1858,21,4
11,1903,21,7
11,2120,27,10
11,2068,24,3
11,2065,24,4
11,2233,29,7
11,1911,22,6
11,2088,25,10
11,2311,29,4
11,1962,23,4
11,2322,31,14
11,2287,28,4
11,2077,28,8
11,1859,20,7
11,2000,23,7
11,1914,20,4
11,2151,25,4
11,2068,24,10
11,2073,24,3
11,2134,27,10
11,1825,20,6
11,2065,24,10
11,1984,23,7
11,1980,23,7
11,2068,24,10
11,2086,25,4
11,1979,22,8
11,2017,24,4
11,1878,22,7
11,2077,24,7
11,1975,23,4
11,2371,31,14
11,1962,23,4
11,2290,28,14
11,2417,31,7
11,1948,22,8
11,1892,20,6
11,1947,22,3
11,2059,24,3
11,1964,22,8
11,2010,25,7
11,1990,22,3
11,2294,28,3
11,2185,27,7
11,2133,26,5
11,2129,26,4
11,2059,24,4
11,2073,24,10
11,1987,22,8
11,1863,20,3
11,1870,21,4
11,1995,24,4
11,1964,23,4
11,1964,22,7
11,1825,20,4
11,1840,21,7
11,2175,27,12
11,2533,33,7
11,1825,20,6
11,2085,24,7
11,2081,25,4
11,1969,22,4
11,1825,20,6
11,2304,29,4
11,1945,22,8
11,1963,22,3
11,1826,20,4
11,1979,24,5
11,1999,23,7
11,1951,22,7
11,1995,23,7
11,1885,21,6
11,1871,22,7
11,1937,22,7
11,1825,20,3
11,2081,25,7
11,2021,25,7
11,2038,24,4
11,1964,23,4
11,2069,24,10
11,1957,22,7
11,2315,29,14
11,2315,30,5
11,1881,21,4
11,2268,28,3
11,1825,20,6
11,1864,20,4
11,2217,27,4
11,1999,22,4
11,1857,22,4
11,2178,26,7
11,2316,31,4
11,1968,22,7
11,1956,22,7
11,1996,24,4
11,1955,22,8
11,1774,19,3
11,1965,23,4
11,1988,22,8
11,1999,23,4
11,1960,22,7
11,1951,22,3
11,1965,22,8
11,1877,20,4
11,1854,20,7
11,1825,20,3
11,1851,20,6
11,1985,24,8
11,2011,24,4
11,2126,26,7
11,2402,30,7
11,1989,24,8
11,1974,26,6
11,2083,24,3
11,1969,23,7
11,2212,30,7
11,1909,21,7
11,1763,19,5
11,1824,20,7
11,2438,32,4
11,2294,28,7
11,2108,26,5
11,1879,20,6
11,2083,25,4
11,2182,27,10
11,1925,20,7
11,2072,24,4
11,2418,34,7
11,1975,23,4
11,1875,20,7
11,1825,20,4
11,1794,20,5
11,2079,23,3
11,2069,24,7
11,1825,20,7
11,2527,34,18
11,1971,22,4
11,1895,21,4
11,1973,22,4
11,1809,19,7
11,1825,20,7
11,1984,23,7
11,1841,21,7
11,1866,21,4
11,2148,27,6
11,1825,20,3
11,2075,24,4
11,1825,20,6
11,2189,27,12
11,2051,24,3
11,1880,21,3
11,2083,24,3
11,1957,22,8
11,2289,28,14
11,1861,20,7
11,1890,21,5
11,2015,25,7
11,1992,23,7
11,2045,27,7
11,1891,21,5
11,2075,24,10
11,1825,20,4
11,2013,22,3
11,2221,28,7
11,2268,28,14
11,2119,25,7
11,1951,22,4
11,2090,26,5
11,1825,20,7
11,1825,20,6
11,1970,22,3
11,1925,20,3
11,2102,24,4
11,1936,22,8
11,1996,23,8
11,1982,24,5
11,1878,20,3
11,1886,20,7
11,2409,30,7
11,2130,26,10
11,1825,20,3
11,1959,22,7
11,1779,19,7
11,1988,22,4
11,2090,24,3
11,1975,24,5
11,1983,23,4
11,1973,21,7
11,1945,22,8
11,2371,31,6
11,1849,20,6
11,2114,26,7
11,1970,22,4
11,2312,30,4
11,1980,23,4
11,2133,25,4
11,2011,25,7
11,1824,20,6
11,1958,23,8
11,2088,24,10
11,2112,25,7
11,1941,21,4
11,2130,26,4
11,1973,22,4
11,2135,28,7
11,1963,23,8
11,1950,22,7
11,2099,29,7
11,2006,25,8
11,1873,20,4
11,1951,22,3
11,1827,20,6
11,2052,28,9
11,2203,27,4
11,2119,26,4
11,1898,23,3
11,1985,22,7
11,1951,22,7
11,1987,23,7
11,2184,26,12
11,2190,27,4
11,2092,24,4
11,1825,20,7
11,1970,22,8
11,1825,20,7
11,2033,23,4
11,1980,24,7
11,1895,22,7
11,1825,20,7
11,1825,20,7
11,1967,22,7
11,2034,27,7
11,2108,25,10
11,2259,28,3
11,1959,22,8
11,2314,29,4
11,1824,20,4
11,1960,24,7
11,2205,26,12
11,2083,25,10
11,2295,28,4
11,1954,22,4
11,1865,20,7
11,2091,24,10
11,2132,25,4
11,1828,20,4
11,2025,24,4
11,2098,25,7
11,1962,22,4
11,1989,23,7
11,2013,23,4
11,2262,28,7
11,2294,28,3
11,1988,23,7
11,1985,23,8
11,1854,21,4
11,1936,22,7
11,1976,23,8
11,1825,20,7
11,1973,23,4
11,1986,22,7
11,1843,19,7
11,2060,27,7
11,1968,24,4
11,2081,25,7
11,1841,21,7
11,2409,30,3
11,2106,26,4
11,2016,23,9
11,2184,26,7
11,1826,20,5
11,1770,19,4
11,2042,24,8
11,1965,24,8
11,2294,28,14
11,1978,22,4
11,1936,22,7
11,1989,23,7
11,1956,22,4
11,1962,22,4
11,2027,27,4
11,1974,23,7
11,2105,24,3
11,2073,29,7
11,2532,33,4
11,1969,24,4
11,2036,24,5
11,2009,24,9
11,1825,20,3
11,1994,22,7
11,2087,29,4
11,1965,22,7
11,2278,28,3
11,2071,24,4
11,2418,30,3
11,1880,21,7
11,1875,23,6
11,2242,30,7
11,2073,25,4
11,2125,24,7
11,1953,23,8
11,2425,31,4
11,1953,22,4
11,2000,25,6
11,1950,22,8
11,1827,20,7
11,1854,20,7
11,1989,23,4
11,1980,23,4
11,1986,22,7
11,1817,19,3
11,1827,20,4
11,1870,21,7
11,1866,21,7
11,2102,26,10
11,1825,20,6
11,1998,25,6
11,1999,23,8
11,1946,22,3
11,2201,27,7
11,2129,27,6
11,2092,25,7
11,2114,27,6
11,2077,24,3
11,1779,19,5
11,2126,26,12
11,1825,20,7
11,2083,25,4
11,2182,26,12
11,1982,23,4
11,1827,20,4
11,1965,22,3
11,1997,23,8
11,2089,25,7
11,1825,20,7
11,2068,24,10
11,1825,20,3
11,1951,22,8
11,2067,24,3
11,1959,22,3
11,2326,30,5
11,2409,30,3
11,1983,23,8
11,1825,20,6
11,1987,23,4
11,2083,24,7
11,1941,22,3
11,2069,24,10
11,2125,24,10
11,2012,25,6
11,1864,20,6
11,2005,24,7
11,1827,20,3
11,1773,19,4
11,2112,25,4
11,1774,19,3
11,1811,21,5
11,2018,25,8
11,1827,20,7
11,1823,20,7
11,1866,21,7
11,2020,25,4
11,1841,20,3
11,1879,21,4
11,2101,26,4
11,2006,22,8
11,1870,20,3
11,1825,20,6
11,2166,25,7
11,2609,71,5
11,2133,27,10
11,1992,22,4
11,1846,20,6
11,1997,24,4
11,2262,28,4
11,2131,27,7
11,1981,22,8
11,1964,23,7
11,1774,19,5
11,1984,22,8
11,1788,19,3
11,1786,20,4
11,1946,22,4
11,1966,22,4
11,1961,22,3
11,1828,20,4
11,2295,28,14
11,2100,24,10
11,1980,22,4
11,1825,20,6
11,1889,20,6
11,1976,23,4
11,1864,20,6
11,1927,21,4
11,2001,27,7
11,1938,22,8
11,1987,22,3
11,1825,20,6
11,2205,27,7
11,1997,23,7
11,1825,20,7
11,1890,21,7
11,1763,19,5
11,1957,22,3
11,1889,22,7
11,2122,27,6
11,1771,19,3
11,1914,23,7
11,2205,26,7
11,2091,24,3
11,1895,23,4
11,1951,22,3
11,2035,26,7
11,2124,26,10
11,1861,20,7
11,2417,31,16
11,1825,20,6
11,2065,27,7
11,2077,24,7
11,2265,29,7
11,2052,23,4
11,1962,22,8
11,1984,23,7
11,1898,22,7
11,1975,23,8
11,2178,26,3
11,2233,26,7
11,1805,21,5
11,1848,20,6
11,3118,54,17
11,1973,22,3
11,2145,29,8
11,2208,28,5
11,2098,25,4
11,2088,24,10
11,2389,30,4
11,1829,20,7
11,1763,19,4
11,1825,20,4
11,2162,26,7
11,1960,22,8
11,1997,22,7
11,1867,20,7
11,1980,22,8
11,1849,20,6
11,1995,23,7
11,1905,21,7
11,1779,19,4
11,2168,30,4
11,2117,24,3
11,2407,30,16
11,2517,33,4
11,2105,26,7
11,2108,25,10
11,1986,23,4
11,2013,22,3
11,2082,25,7
11,2083,25,7
11,1843,21,4
11,1832,20,6
11,1967,23,4
11,2073,24,7
11,1981,23,8
11,1843,21,4
11,2423,30,7
11,2050,28,8
11,1825,20,4
11,1825,20,4
11,2098,25,4
11,2193,31,10
11,2196,31,4
11,1882,21,6
11,2115,25,7
11,1955,22,4
11,1962,22,3
11,1925,20,4
11,1993,24,5
11,2022,23,7
11,2136,28,7
11,1967,23,4
11,2067,24,3
11,1978,23,4
11,1825,20,3
11,1827,20,4
11,1982,24,7
11,2116,26,10
11,1825,20,7
11,2105,24,10
11,1774,19,3
11,2075,24,7
11,1838,20,6
11,2183,26,3
11,2091,26,7
11,2077,24,7
11,1865,22,4
11,1891,22,5
11,2310,29,7
11,2062,24,3
11,2075,24,10
11,2390,32,8
11,2002,24,8
11,1964,23,4
11,2220,27,7
11,2295,28,4
11,1973,22,4
11,2130,26,12
11,1956,22,7
11,2085,24,7
11,2179,29,11
11,2162,30,4
11,1825,20,3
11,2387,32,7
11,2131,26,5
11,1967,22,8
11,1825,20,3
11,1995,23,8
11,2030,24,8
11,2322,29,4
11,1988,23,9
11,1984,22,8
11,1982,23,4
11,3023,46,8
11,2209,27,4
11,1856,20,7
11,2240,28,12
11,2234,27,7
11,1948,22,7
11,1841,21,4
11,1827,20,3
11,1826,20,3
11,1994,24,4
11,2074,24,7
11,2094,26,5
11,2295,28,14
11,1858,21,4
11,1859,19,3
11,1824,20,7
11,2039,26,8
11,1957,22,7
11,1841,21,4
11,2010,24,8
11,2081,25,4
11,2403,30,7
11,1825,20,4
11,1992,24,4
11,2003,24,7
11,1825,20,4
11,1892,21,6
11,1867,20,4
11,2127,24,4
11,2123,27,10
11,2071,24,4
11,2085,25,7
11,2128,27,10
11,2006,24,7
11,1987,23,7
11,1825,20,4
11,2094,25,7
11,2102,25,3
11,1962,23,7
11,2190,26,4
11,1949,23,4
11,2213,26,7
11,2295,29,7
11,1859,20,6
11,1794,19,5
11,2001,24,7
11,1825,20,6
11,1975,22,8
11,2011,24,7
11,1971,22,3
11,1913,27,7
11,1840,21,4
11,2077,25,4
11,1948,23,7
11,2222,27,4
11,2085,26,4
11,1951,22,8
11,1945,22,4
11,1825,20,4
11,1960,22,4
11,1824,20,7
11,1959,22,3
11,1980,22,3
11,2083,24,10
11,1966,22,7
11,1895,22,7
11,1987,22,4
11,1825,20,4
11,2057,28,8
11,1977,22,4
11,1920,23,4
11,2039,27,8
11,1922,23,6
11,1825,20,3
11,1872,20,6
11,1980,22,8
11,2030,26,9
11,1861,20,3
11,1934,26,6
11,2110,24,10
11,1989,23,7
11,1880,20,3
11,1874,21,7
11,1951,22,8
11,1951,22,7
11,1873,23,6
11,1841,21,7
11,2130,26,4
11,1970,22,4
11,2099,26,4
11,2111,23,7
11,1886,20,6
11,2024,25,6
11,2175,26,4
11,1877,20,4
11,2012,24,8
11,1991,24,5
11,2778,38,4
11,2001,24,4
11,2094,25,4
11,2067,24,10
11,1843,20,5
11,1968,22,4
11,1791,19,7
11,1989,24,8
11,2011,24,8
11,1950,22,4
11,1984,23,7
11,2073,24,7
11,1987,23,3
11,2295,28,14
11,1890,21,6
11,1889,20,3
11,1957,22,8
11,2300,29,7
11,1939,22,7
11,2084,25,4
11,2117,24,10
11,1982,24,8
11,2062,25,10
11,2087,24,7
11,1800,19,4
11,1966,22,3
11,1968,22,3
11,1997,25,8
11,2002,24,4
11,1976,22,4
11,1974,22,3
11,1825,20,4
11,1998,23,9
11,2242,28,7
11,2148,29,10
11,2195,26,4
11,2085,24,10
11,1958,22,3
11,2279,28,3
11,2083,25,10
11,2096,31,8
11,2295,29,4
11,2075,24,7
11,1949,22,7
11,2005,24,7
11,2125,28,7
11,1907,21,4
11,1950,22,8
11,2132,26,4
11,1948,22,3
11,2091,25,4
11,1817,19,5
11,1966,22,3
11,2253,35,10
11,2052,24,5
11,2213,33,12
11,2099,25,7
11,1825,20,4
11,2044,27,8
11,1779,20,4
11,2435,31,4
11,2033,24,9
11,1790,20,4
11,2004,24,7
11,2423,31,7
11,1774,19,3
11,2074,24,10
11,1976,23,4
11,2150,27,6
11,2456,32,4
11,1954,23,4
11,1868,21,4
11,1842,20,4
11,2087,25,4
11,1825,20,7
11,1882,21,4
11,2162,26,4
11,1971,22,8
11,1841,21,7
11,1969,22,8
11,2154,28,10
11,2015,24,5
11,2310,28,14
11,1855,20,4
11,2295,28,7
11,2089,25,4
11,2112,25,10
11,1836,20,3
11,1978,22,7
11,2005,24,4
11,1882,21,7
11,1850,20,4
11,1888,20,4
11,2250,28,4
11,1995,23,4
11,2013,22,3
11,1895,22,3
11,1986,23,4
11,1903,21,7
11,2045,26,7
11,2174,26,3
11,1875,21,7
11,2137,26,4
11,1954,23,8
11,2097,25,7
11,2070,25,4
11,1983,23,3
11,1865,20,7
11,1905,21,4
11,2007,23,7
11,1825,20,7
11,2068,24,10
11,1825,20,6
11,2409,30,3
11,2090,25,4
11,1847,20,6
11,1999,24,4
11,1814,19,4
11,1867,20,7
11,1972,23,8
11,2099,25,10
11,1982,23,8
11,2071,29,10
11,2090,25,4
11,1859,19,3
11,2010,22,3
11,2066,24,10
11,1825,20,6
11,2344,32,7
11,2188,28,7
11,2107,26,5
11,2091,24,3
11,1845,21,7
11,2205,26,4
11,1947,22,4
11,1825,20,7
11,1865,20,6
11,1886,22,6
11,1886,20,4
11,1985,23,4
11,1962,22,3
11,1985,23,7
11,1825,20,7
11,1800,19,7
11,1999,23,7
11,1825,20,3
11,1848,20,3
11,1969,27,6
11,2003,22,7
11,2111,24,10
11,1959,22,3
11,1891,21,7
11,1884,21,7
11,1974,22,7
11,1949,22,4
11,2101,25,7
11,1997,23,7
11,2212,27,4
11,2075,25,7
11,1899,23,7
11,2085,25,10
11,1982,23,4
11,1879,21,6
11,2072,24,3
11,1972,23,7
11,2062,24,7
11,1906,25,5
11,1825,20,3
11,1955,22,8
11,1824,20,6
11,1984,22,8
11,1954,23,8
11,2215,27,4
11,2077,24,4
11,1956,22,8
11,1969,24,8
11,1967,23,4
11,1997,23,8
11,1825,20,7
11,2068,23,4
11,1794,19,5
11,1850,20,6
11,1865,20,3
11,1857,20,7
11,1996,24,4
11,2402,30,4
11,1943,22,7
11,1830,20,7
11,1825,20,6
11,2017,23,9
11,1886,20,6
11,1888,22,6
11,2062,24,7
11,2013,23,4
11,1903,21,3
11,1825,20,6
11,1985,24,8
11,2126,26,5
11,2025,23,4
11,1966,22,7
11,1946,22,8
11,2128,27,10
11,2091,25,4
11,1843,20,7
11,1825,20,7
11,2012,25,6
11,1825,20,4
11,1860,20,3
11,1857,21,7
11,1994,24,9
11,2061,24,10
11,1974,23,7
11,2285,30,12
11,1886,21,7
11,1964,22,4
11,1773,19,3
11,2068,24,4
11,1825,20,6
11,2175,26,7
11,1841,21,4
11,1987,23,7
11,2125,27,6
11,1955,22,7
11,2175,26,12
11,1864,22,7
11,2002,22,8
11,1953,22,8
11,1827,20,4
11,2267,28,14
11,2288,28,7
11,1825,20,3
11,2078,26,4
11,1989,22,4
11,1889,21,7
11,2029,23,4
11,2172,26,7
11,1877,20,3
11,1825,20,3
11,1825,20,3
11,1963,23,4
11,2090,25,4
11,2126,25,3
11,2346,30,5
11,1865,21,7
11,1893,20,4
11,2225,27,4
11,1858,19,5
11,2008,22,3
11,2116,27,4
11,1990,22,3
11,1827,20,4
11,1890,20,3
11,1888,23,5
11,1970,24,4
11,1888,21,4
11,1976,23,8
11,1973,22,3
11,1790,20,7
11,2135,27,6
11,1775,19,4
11,1966,22,4
11,1825,20,6
11,1808,21,7
11,1965,22,3
11,2092,24,7
11,2108,25,7
11,1861,21,7
11,2409,30,7
11,1825,20,4
11,1982,23,7
11,2000,22,8
11,1847,20,7
11,2238,27,12
11,1873,20,7
11,2044,27,4
11,1850,20,7
11,2103,25,7
11,1866,20,7
11,2068,24,3
11,1973,23,8
11,1990,23,7
11,2042,24,5
11,2079,23,3
11,2076,24,4
11,1974,23,8
11,1824,20,6
11,2008,23,8
11,1964,22,4
11,2094,26,5
11,1865,20,7
11,2069,24,4
11,2083,25,10
11,1976,23,4
11,2149,26,7
11,1964,23,4
11,1825,20,6
11,2091,25,4
11,4205,67,52
11,1995,23,7
11,1971,24,8
11,1957,22,3
11,2021,26,7
11,2068,24,10
11,2001,27,6
11,2012,24,8
11,1953,23,4
11,1774,19,7
11,1794,19,4
11,1788,20,4
11,1825,20,7
11,2068,24,3
11,2096,24,3
11,1851,20,7
11,1946,23,6
11,2098,25,4
11,2148,27,10
11,2099,25,4
11,1975,23,7
11,2100,25,4
11,1825,20,4
11,1990,24,4
11,1825,20,7
11,1865,20,4
11,1990,23,7
11,2332,31,7
11,2027,25,8
11,2008,24,5
11,2324,29,4
11,1967,22,8
11,1991,24,5
11,1910,21,4
11,1842,21,4
11,1967,23,7
11,1825,20,3
11,1998,23,8
11,2080,25,10
11,2020,22,8
11,1826,20,3
11,1841,21,4
11,2010,25,5
11,1873,20,7
11,2003,22,7
11,2132,26,10
11,1860,20,6
11,1984,23,4
11,2143,25,4
11,1953,22,3
11,1881,21,7
11,2150,26,11
11,1965,22,3
11,2000,23,8
11,2069,23,7
11,2127,28,7
11,2232,28,4
11,1910,21,7
11,1854,20,7
11,1938,22,3
11,1982,24,5
11,1860,20,3
11,1794,19,4
11,1793,19,3
11,1879,21,7
11,2141,27,7
11,1954,23,4
11,1987,23,7
11,1969,22,4
11,2019,25,6
11,2176,26,3
11,2409,30,7
11,1825,20,7
11,2192,27,7
11,2096,24,10
11,1850,20,7
11,1965,22,8
11,1992,24,4
11,1800,20,4
11,1875,22,6
11,2127,24,10
11,1964,22,7
11,1872,22,6
11,1933,22,8
11,1841,21,4
11,2435,32,7
11,2023,23,4
11,1857,21,4
11,2086,29,4
11,2296,29,7
11,2123,27,10
11,2013,24,8
11,1844,20,4
11,1974,23,9
11,1851,20,3
11,1825,20,4
11,1888,20,3
11,2003,24,4
11,2214,27,4
11,2144,27,6
11,2086,25,10
11,2406,30,4
11,2020,26,8
11,1860,20,7
11,1987,23,7
11,1867,21,7
11,2142,25,9
11,2148,29,10
11,2409,31,16
11,1971,24,4
11,2099,24,4
11,2002,23,9
11,1861,22,7
11,2081,25,10
11,1779,19,4
11,2205,27,12
11,2099,25,7
11,2042,28,7
11,2080,29,7
11,2096,24,10
11,1971,23,4
11,1997,23,8
11,2092,25,4
11,2295,28,4
11,1824,20,3
11,2019,22,3
11,1942,22,8
11,1991,24,7
11,1947,22,8
11,1952,22,4
11,1825,20,3
11,1834,20,6
11,1889,22,5
11,2162,27,12
11,2000,23,7
11,1963,23,4
11,1966,23,7
11,1953,23,4
11,1842,19,3
11,2413,32,7
11,2245,28,12
11,1970,22,4
11,1851,20,4
11,1789,19,4
11,2125,28,10
11,1850,20,7
11,2151,27,6
11,1988,22,3
11,2081,25,10
11,2201,26,12
11,1954,23,4
11,2098,26,5
11,2027,25,9
11,1867,21,6
11,1888,20,4
11,1825,20,3
11,1972,22,7
11,1976,23,7
11,1863,20,7
11,1987,22,3
11,1825,20,3
11,2284,28,14
11,2268,28,3
11,1873,20,7
11,2017,23,3
11,1858,20,7
11,1873,20,4
11,3905,60,3
11,1854,20,6
11,1866,21,3
11,1825,20,4
11,1988,23,3
11,1976,22,7
11,2409,30,4
11,1774,19,3
11,1794,19,7
11,1886,22,6
11,2008,25,7
11,1956,22,8
11,2229,27,4
11,2440,32,5
11,1774,19,3
11,1967,24,4
11,2238,28,7
11,2023,25,8
11,1825,20,3
11,2403,30,3
11,2284,28,7
11,1955,22,3
11,2073,24,7
11,2262,28,7
11,2263,31,12
11,2132,27,10
11,1957,22,8
11,1852,20,7
11,2010,23,9
11,2105,24,10
11,1825,20,6
11,1978,22,3
11,2029,24,5
11,2099,25,11
11,1977,24,8
11,2331,31,6
11,1825,20,4
11,1955,22,4
11,2215,27,4
11,1995,24,5
11,2052,24,7
11,1986,23,4
11,1971,23,8
11,1825,20,6
11,1997,24,4
11,2002,24,4
11,1982,23,3
11,2177,26,7
11,2178,26,7
11,2084,25,10
11,2300,28,3
11,1867,21,4
11,1992,24,8
11,2180,27,12
11,1957,22,3
11,2433,31,4
11,1882,21,6
11,1996,23,4
11,1825,20,6
11,1953,22,7
11,1899,22,6
11,1859,20,6
11,2868,44,22
11,2049,27,7
11,1969,22,3
11,2002,22,8
11,2082,25,4
11,1970,22,8
11,2028,25,7
11,1961,23,3
11,2080,24,3
11,1873,21,3
11,1883,21,4
11,2164,28,7
11,1903,21,4
11,2115,26,5
11,2208,26,4
11,1888,22,3
11,1995,24,8
11,1960,22,4
11,2221,28,4
11,2163,28,4
11,2140,27,7
11,2130,26,7
11,1851,20,3
11,2006,22,3
11,1963,22,4
11,1893,22,4
11,2012,22,8
11,2240,30,7
11,1873,23,7
11,1831,20,3
